authors,citedby,author_count
"['Suavansri P.', 'Kitisin N.']",0,2
"['Mitsuhashi R.', 'Kagawa K.', 'Kawahito S.', 'Koopipat C.', 'Tsumura N.']",1,5
"['Rerknimitr R.', 'Akaraviputh T.', 'Ratanachu-Ek T.', 'Kongkam P.', 'Pausawasdi N.', 'Pisespongsa P.']",0,6
"['Oonsiri P.', 'Saksornchai K.', 'Suriyapee S.']",4,3
"['Wang M.', 'Shi G.', 'Qin J.', 'Bai Q.']",9,4
"['Ploymaklam N.', 'Wichiramala W.']",0,2
"['Phithaksilp J.', 'Ruangrungsi N.', 'Rungsihirunrat K.']",1,3
"['Jayanta S.', 'Leepipatpiboon N.']",3,2
"['Tanyapanyachon P.', 'Amelkina O.', 'Chatdarong K.']",21,3
"['Cheewawisuttichai T.', 'Khamkaew L.', 'Tantayanon S.', 'Kerr M.E.', 'Tonsawan T.', 'Thanetnit O.-A.']",0,6
"['Nutanong S.', 'Chiemchaisri C.', 'Chiemchaisri W.', 'Kantawanichkul S.']",0,4
"['Limsatanun A.', 'Sasipreeyajan J.', 'Pakpinyo S.']",1,3
"['Sangvanich K.', 'Chinokul S.']",4,2
"['Tachampa K.', 'Lertwanakarn T.', 'Atchariyasakchai P.', 'Pumpitakkul V.', 'Kireewan S.', 'Buranakarl C.']",3,6
"['Klomkleaw W.', 'Raksaseri P.']",0,2
['Tuntivanich N.'],0,1
"['Chanroon K.', 'Tuntipas T.', 'Sukpanich P.', 'Punyarit P.', 'Surachetpong S.D.']",0,5
"['Benjanirut C.', 'Wongsangchan C.', 'Setthawong P.', 'Pradidtan W.', 'Daechawattanakul S.', 'Angkanaporn K.']",1,6
"['Vinarukwong N.', 'Lukkana M.', 'Wongtavatchai J.']",3,3
"['Sutayatram S.', 'Buranakarl C.', 'Kijtawornrat A.', 'Soontornvipart K.', 'Boonpala P.', 'Pirintr P.']",1,6
['Choisunirachon N.T.N.'],0,1
"['Sitthicharoenchai P.', 'Woonwong Y.', 'Poonsuk K.', 'Arunorat J.', 'Muangpaisarn C.', 'Samatiwat K.', 'Konthong W.', 'Sattathara W.', 'Thanawongnuwech R.']",0,9
['Tienthai P.'],1,1
"['Vinarukwong N.', 'Lukkana M.', 'Berntsen J.O.', 'Wongtavatchai J.']",4,4
"['Pirintr P.', 'Saengklub N.', 'Limprasutr V.', 'Kijtawornrat A.']",1,4
"['Asawakarn S.', 'Teeranuwat I.', 'Watcharaprapapong N.', 'Siriwatchaiporn N.', 'Somsai P.', 'Kuldee M.', 'Suriyaphol G.', 'Dhitavat S.']",3,8
"['Khumsri J.', 'Hiransuthikul N.', 'Hanvoravongchai P.', 'Chuchottaworn C.']",3,4
"['Bulyalert A.', 'Pimkhaokham A.']",4,2
"['Sangsuriya P.', 'Charoensapsri W.', 'Sutthangkul J.', 'Senapin S.', 'Hirono I.', 'Tassanakajon A.', 'Amparyup P.']",18,7
"['Charoensaeng A.', 'Khaodhiar S.', 'Sabatini D.A.', 'Arpornpong N.']",26,4
"['Medvar B.', 'Sarkar A.', 'Knepper M.', 'Pisitkun T.']",0,4
"['Chanama S.', 'Janphen S.', 'Suriyachadkun C.', 'Chanama M.']",4,4
"['Malisorn K.', 'Kanchanasin P.', 'Phongsopitanun W.', 'Tanasupawat S.']",6,4
"['Satitpitakul V.', 'Sun Z.', 'Suri K.', 'Amouzegar A.', 'Katikireddy K.R.', 'Jurkunas U.V.', 'Kheirkhah A.', 'Dana R.']",22,8
"['Thanthitaweewat V.', 'Muntham D.', 'Chirakalwasan N.']",8,3
"['Intarak N.', 'Theerapanon T.', 'Srijunbarl A.', 'Suphapeetiporn K.', 'Porntaveetus T.', 'Shotelersuk V.']",8,6
"['Lugsomya K.', 'Yindee J.', 'Niyomtham W.', 'Tribuddharat C.', 'Tummaruk P.', 'Hampson D.J.', 'Prapasarakul N.']",26,7
"['Thakong M.', 'Phimoltares S.', 'Jaiyen S.', 'Lursinsap C.']",3,4
"['Laolerd W.', 'Akeda Y.', 'Preeyanon L.', 'Ratthawongjirakul P.', 'Santanirand P.']",47,5
"['Ng J.L.', 'Sahakitrungruang C.']",0,2
"['Bastow I.D.', 'Booth A.D.', 'Corti G.', 'Keir D.', 'Magee C.', 'Jackson C.A.L.', 'Warren J.', 'Wilkinson J.', 'Lascialfari M.']",22,9
"['Antoniadis I.', 'Chatrabhuti A.', 'Isono H.', 'Knoops R.']",23,4
"['Kobmoo N.', 'Wichadakul D.', 'Arnamnart N.', 'Rodriguez De La Vega R.C.', 'Luangsa-ard J.J.', 'Giraud T.']",14,6
"['Chuansumrit A.', 'Sosothikul D.', 'Natesirinilkul R.', 'Lektrakul Y.', 'Charoonruangrit U.', 'Chiengthon K.', 'Srikala K.', 'Wongwerawattanakoon P.', 'Kadegasem P.', 'Tanthien P.', 'Phikulsod S.', 'Sittipreechacharn S.']",7,12
"['Sankhom R.', 'Warrit N.', 'Wiwegweaw A.']",3,3
"['Toyoda A.', 'Malaivijitnond S.']",3,2
"['Kanjanaumporn J.', 'Hwang P.H.']",10,2
['Metkarunchit T.'],3,1
"['Ratchadapiban K.', 'Praserthdam P.', 'Tungasmita D.N.', 'Tangku C.', 'Anutrasakda W.']",14,5
"['Barnthip N.', 'Pinyakong O.']",8,2
"['Jongkhajornpong P.', 'Lekhanont K.', 'Pisuchpen P.', 'Chantaren P.', 'Puangsricharern V.', 'Prabhasawat P.', 'Suphapeetiporn K.', 'Kinoshita S.', 'Ueta M.']",31,9
"['Lee S.X.', 'Boontaveeyuwat E.', 'Thaiwat S.', 'Rustin M.', 'McFadden J.']",6,5
"['Wongkongkathep P.', 'Han J.Y.', 'Choi T.S.', 'Yin S.', 'Kim H.I.', 'Loo J.A.']",53,6
"['Kunthiphun S.', 'Chokreansukchai P.', 'Hondee P.', 'Tanasupawat S.', 'Savarajara A.']",13,5
"['Jodpimai P.', 'Sophatsathit P.', 'Lursinsap C.']",4,3
"['Chotigarpa R.', 'Lampang K.N.', 'Pikulkaew S.', 'Okonogi S.', 'Ajariyakhajorn K.', 'Mektrirat R.']",11,6
"['Phutanon N.', 'Pisitsak P.', 'Manuspiya H.', 'Ummartyotin S.']",24,4
"['Ehsan N.', 'Ahmad S.', 'Azam S.S.', 'Rungrotmongkol T.', 'Uddin R.']",11,5
"['Fraser B.', 'Manolopoulos D.', 'Sfetsos K.']",3,3
"['Wongpiyabovorn J.', 'Suratannon N.', 'Boonmee S.', 'Chatchatee P.']",12,4
"['Tarasuntisuk S.', 'Patipong T.', 'Hibino T.', 'Waditee-Sirisattha R.', 'Kageyama H.']",28,5
"['Wattanakitrungroj N.', 'Maneeroj S.', 'Lursinsap C.']",5,3
['Witvorapong N.'],7,1
"['Saprungruang A.', 'Khongphatthanayothin A.', 'Mauleekoonphairoj J.', 'Wandee P.', 'Kanjanauthai S.', 'Bhuiyan Z.A.', 'Wilde A.A.M.', 'Poovorawan Y.']",3,8
"['Muangchinda C.', 'Chamcheun C.', 'Sawatsing R.', 'Pinyakong O.']",18,4
"['Laosee O.', 'Rattanapan C.', 'Somrongthong R.']",3,3
"['Chitsuthipakorn W.', 'Seresirikachorn K.', 'Sommer D.D.', 'McHugh T.', 'Snidvongs K.']",14,5
"['Nolvachai Y.', 'Kulsing C.', 'Sharif K.M.', 'Wong Y.F.', 'Chin S.-T.', 'Mitrevski B.', 'Marriott P.J.']",11,7
"['Detchusananard T.', 'Im-orb K.', 'Ponpesh P.', 'Arpornwichanop A.']",55,4
"['Jindapon W.', 'Ngamcharussrivichai C.']",29,2
"['Limotai C.', 'McLachlan R.S.', 'Hayman-Abello S.', 'Hayman-Abello B.', 'Brown S.', 'Bihari F.', 'Mirsattari S.M.']",10,7
"['Ahmad S.', 'Raza S.', 'Qurat-ul-Ain', 'Uddin R.', 'Rungrotmongkol T.', 'Azam S.S.']",10,6
"['Zhang Q.', 'Wang T.', 'Weng Y.', 'Zhang H.', 'Vitidsant T.', 'Li Y.', 'Zhang Q.', 'Xiao R.', 'Wang C.', 'Ma L.']",10,10
"['Hossain M.M.', 'Islam M.R.', 'Sarkar A.S.R.', 'Ali Khan M.M.', 'Taneepanichskul S.']",10,5
"['Pandey N.', 'Siripattanapipong S.', 'Leelayoova S.', 'Manomat J.', 'Mungthin M.', 'Tan-ariya P.', 'Bualert L.', 'Naaglor T.', 'Siriyasatien P.', 'Phumee A.', 'Piyaraj P.']",9,11
"['Poomsuk N.', 'Vilaivan T.', 'Siriwong K.']",3,3
"['Thitilertdecha P.', 'Suwannachod P.', 'Poungpairoj P.', 'Tantithavorn V.', 'Khowawisetsut L.', 'Ammaranond P.', 'Onlamoon N.']",1,7
"['Ueno K.', 'Kamata Y.', 'Uno K.', 'Charoentitirat T.', 'Charusiri P.', 'Vilaykham K.', 'Martini R.']",12,7
"['Hanpaibool C.', 'Chakcharoensap T.', 'Arifin', 'Hijikata Y.', 'Irle S.', 'Wolschann P.', 'Kungwan N.', 'Pongsawasdi P.', 'Ounjai P.', 'Rungrotmongkol T.']",10,10
"['Rojanarata T.', 'Laiwattanapaisal W.', 'Ngawhirunpat T.', 'Opanasopit P.', 'Worrawethanakul K.', 'Chantadee T.', 'Fuangwattana T.']",3,7
"['Suwanmanee U.', 'Saebea D.', 'Hacker V.', 'Assabumrungrat S.', 'Arpornwichanop A.', 'Authayanun S.']",20,6
"['Chitasombat M.N.', 'Petchkum P.', 'Horsirimanont S.', 'Sornmayura P.', 'Chindamporn A.', 'Krajaejun T.']",10,6
"['Banpean A.', 'Paradee N.', 'Sirivat A.', 'Niamlang S.']",7,4
"['Rani D.', 'Meelaph T.', 'Kobtrakul K.', 'Vimolmangkang S.']",7,4
"['Udomsilp P.', 'Saepoo S.', 'Ittiwut R.', 'Shotelersuk V.', 'Dissayabutra T.', 'Boonla C.', 'Tosukhowong P.']",3,7
"['Kamolratanakul P.', 'Jansisyanont P.']",7,2
"['Matsudaira K.', 'Ishida T.', 'Malaivijitnond S.', 'Reichard U.H.']",14,4
"['Jittapiromsak N.', 'Hou P.', 'Liu H.-L.', 'Sun J.', 'Schiffman J.S.', 'Chi T.L.']",8,6
"['Bychkov A.', 'Jung C.K.', 'Liu Z.', 'Kakudo K.']",66,4
"['Rattanapian P.', 'Tingsabhat J.', 'Kanungsukkasem V.']",1,3
"['Mitsuhashi R.', 'Okada G.', 'Kurita K.', 'Kagawa K.', 'Kawahito S.', 'Koopipat C.', 'Tsumura N.']",6,7
"['Pirunsarn A.', 'Kijrattanakul P.', 'Chamnanchanunt S.', 'Polprasert C.', 'Rojnuckarin P.']",7,5
"['Hibiki T.', 'Schlegel J.P.', 'Ozaki T.', 'Miwa S.', 'Rassame S.']",7,5
['Bychkov A.'],4,1
"['Jindatip D.', 'Fujiwara K.', 'Sarachana T.', 'Mutirangura A.', 'Yashiro T.']",8,5
"['Choeichom P.', 'Sirivat A.']",10,2
"['Srithammaraj K.', 'Magaraphan R.', 'Manuspiya H.']",10,3
"['Angspatt A.', 'Pannanusorn C.']",4,2
"['Aeimlapa R.', 'Charoenphandhu N.', 'Suntornsaratoon P.', 'Wongdee K.', 'Tiyasatkulkovit W.', 'Kengkoom K.', 'Krishnamra N.']",8,7
"['Sukasem C.', 'Katsila T.', 'Tempark T.', 'Patrinos G.P.', 'Chantratita W.']",19,5
"['Maiuthed A.', 'Bhummaphan N.', 'Luanpitpong S.', 'Mutirangura A.', 'Aporntewan C.', 'Meeprasert A.', 'Rungrotmongkol T.', 'Rojanasakul Y.', 'Chanvorachote P.']",31,9
"['Meelaph T.', 'Kobtrakul K.', 'Chansilpa N.N.', 'Han Y.', 'Rani D.', 'De-Eknamkul W.', 'Vimolmangkang S.']",12,7
"['Ukritchon B.', 'Keawsawasvong S.']",39,2
"['Klaykruayat S.', 'Mahayothee B.', 'Duangmal K.']",0,3
"['Somsong P.', 'Tiyayon P.', 'Srichamnong W.']",5,3
"['Sankomkai W.', 'Suttisunsanee U.', 'Somsong P.', 'Srichamnong W.']",0,4
"['Pereira L.P.', 'Kohler C.A.', 'Stubbs B.', 'Miskowiak K.W.', 'Morris G.', 'de Freitas B.P.', 'Thompson T.', 'Fernandes B.S.', 'Brunoni A.R.', 'Maes M.', 'Pizzagalli D.A.', 'Carvalho A.F.']",16,12
"['Panta R.', 'Nanthamathee C.', 'Ruangpornvisuti V.']",7,3
"['Chauoon S.', 'Meepho M.', 'Chuankrerkkul N.', 'Chaianansutcharit S.', 'Pornprasertsuk R.']",19,5
"['Maneekut R.', 'Kaewplung P.']",1,2
"['Pincak R.', 'Kanjamapornkul K.']",7,2
"['Thongsang P.', 'Hu H.', 'Lau A.', 'Zhou H.-W.']",0,4
"['He V.', 'Peansupap V.']",5,2
"['Seemuang N.', 'Lim J.', 'Kaewkongka T.']",2,3
"['Koetphrom N.', 'Charusangvittaya P.', 'Sutivong D.']",7,3
"['Walanaraya P.', 'Puengpipattrakul W.', 'Sutivong D.']",2,3
"['Soisrihaa P.', 'Akaratatreepongb P.', 'Threrujirapapongc T.', 'Leelachaod S.', 'Taweesupe K.', 'Visuttipitukulf P.']",1,6
"['Toochinda S.', 'Wannasuphoprasit W.']",3,2
"['Srisa-Art M.', 'Noblitt S.D.', 'Krummel A.T.', 'Henry C.S.']",28,4
"['Krittayaphong R.', 'Winijkul A.', 'Methavigul K.', 'Wongtheptien W.', 'Wongvipaporn C.', 'Wisaratapong T.', 'Kunjara-Na-Ayudhya R.', 'Boonyaratvej S.', 'Komoltri C.', 'Kaewcomdee P.', 'Yindeengam A.', 'Sritara P.']",31,12
"['Meesri S.', 'Phimoltares S.', 'Mahaweerawat A.']",2,3
"['Singkarn K.', 'Sinapiromsaran K.']",1,2
"['Nimmanterdwong P.', 'Chalermsinsuwan B.', 'Piumsomboon P.']",4,3
"['Saksupawattanakul C.', 'Vatanawood W.']",2,2
"['Sotthisopha N.', 'Vateekul P.']",11,2
"['Srisungnoen W.', 'Vatanawood W.']",1,2
"['Soomanat K.', 'Vatanawood W.']",2,2
"['Taechajongjintana M.', 'Kasetsuwan N.', 'Reinprayoon U.', 'Sawanwattanakul S.', 'Pisuchpen P.']",4,5
"['Chinram R.', 'Baupradist S.']",5,2
"['Potipiranun T.', 'Worawalai W.', 'Phuwapraisirisan P.']",13,3
"['Taratummarat S.', 'Sangphech N.', 'Vu C.T.B.', 'Palaga T.', 'Ondee T.', 'Surawut S.', 'Sereemaspun A.', 'Ritprajak P.', 'Leelahavanichkul A.']",61,9
"['Tumhom S.', 'Krusong K.', 'Kidokoro S.-I.', 'Katoh E.', 'Pongsawasdi P.']",3,5
"['Kumar S.', 'Sharma R.P.', 'Venugopalan P.', 'Aree T.']",3,4
"['Jedsukontorn T.', 'Ueno T.', 'Saito N.', 'Hunsom M.']",39,4
"['Khamkongkaeo A.', 'Klysubun W.', 'Boonchuduang T.', 'Sailuam W.', 'Sriwattana P.', 'Phetrattanarangsi T.', 'Srimongkon K.', 'Sakkomolsri B.', 'Pimsawat A.', 'Daengsakul S.', 'Kidkhunthod P.', 'Bootchanont A.', 'Lohwongwatana B.']",13,13
"['Aree T.', 'Jongrungruangchok S.']",22,2
"['Wongsakulphasatch S.', 'Sukchoknamchai K.', 'Suthapot N.', 'Praikaew W.', 'Chaisuk C.', 'Kiatkittipong W.', 'Laosiripojana N.', 'Assabumrungrat S.']",1,8
"['Pipattanajaroenkul P.', 'Sonthiphand P.', 'Kraidech S.', 'Boonkaewwan S.', 'Chotpantarat S.']",2,5
"['Limpayanak C.', 'Kittithreerapronchai O.']",0,2
"['Praikaew W.', 'Kiatkittipong W.', 'Kiatkittipong K.', 'Laosiripojana N.', 'Viriya-Empikul N.', 'Boonyasuwat S.', 'Aiouache F.', 'Najdanovic V.', 'Assabumrungrat S.']",13,9
"['Panumonwatee G.', 'Charoensaeng A.', 'Arpornpong N.']",1,3
"['Khamwan K.', ""O'Reilly S.E."", 'Plyku D.', 'Goodkind A.', 'Josefsson A.', 'Cao X.', 'Fahey F.H.', 'Treves S.T.', 'Bolch W.E.', 'Sgouros G.']",5,10
"['Kengkla N.', 'Hoonchareon N.']",4,2
"['Tun E.E.', 'Aramvith S.', 'Miyanaga Y.']",0,3
"['Phongmekin A.', 'Jarumaneeroj P.']",2,2
"['Shih C.-Y.', 'Manomaivibool P.', 'Marwah R.']",1,3
['Charoensenee A.'],0,1
['Mahapol T.'],2,1
['Sreesing P.'],3,1
"['Prakot P.', 'Chaitanawisuti N.', 'Sangtanoo P.', 'Saisavoey T.', 'Karnchanatat A.']",8,5
"['Kraisornkachit P.', 'Vivanpatarakij S.', 'Powell J.', 'Assabumrungrat S.']",11,4
"['Chanswangphuwana C.', 'Rojnuckarin P.', 'Cherdchoo N.', 'Raiyawa T.', 'Uaprasert N.']",7,5
['de Silva I.P.D.'],0,1
"['Pinthong J.', 'Limsuwan K.', 'Stitmannaithum B.']",1,3
"['Puttipanyalears C.', 'Arayataweegool A.', 'Chalertpet K.', 'Rattanachayoto P.', 'Mahattanasakul P.', 'Tangjaturonsasme N.', 'Kerekhanjanarong V.', 'Mutirangura A.', 'Kitkumthorn N.']",17,9
['Rimdusit S.'],0,1
['Tangmanee C.'],1,1
['Lursinsap C.'],0,1
"['Chamnongthai K.', 'Chinnasarn K.', 'Lee M.', 'Phimoltares S.', 'Jaiyen S.', 'Rasmequan S.']",0,6
"['Nounjan N.', 'Chansongkrow P.', 'Charoensawan V.', 'Siangliw J.L.', 'Toojinda T.', 'Chadchawan S.', 'Theerakulpisut P.']",59,7
"['Na Rungsi A.', 'Luengnaruemitchai A.', 'Wongkasemjit S.', 'Chollacoop N.', 'Chen S.-Y.', 'Yoshimura Y.']",17,6
"['Srisantitham S.', 'Sukwattanasinitt M.', 'Unarunotai S.']",25,3
"['Mhadmhan S.', 'Natewong P.', 'Prasongthum N.', 'Samart C.', 'Reubroycharoen P.']",19,5
"['Hendianti G.N.', 'Uthis P.']",2,2
"['Rinchen S.', 'Taneepanichskul S.', 'Dawa N.']",3,3
['Plianbangchang S.'],3,1
"['Huda F.A.', 'Ahmed A.', 'Mahmood H.R.', 'Ahmmed F.', 'Panza A.', 'Somrongthong R.']",2,6
"['Thongnopakun S.', 'Pumpaibool T.', 'Somrongthong R.']",8,3
"['Songsiri P.', 'Kijsirikul B.']",0,2
"['Suwannarat A.', 'Pan-ngum S.', 'Israsena P.']",23,3
"['Treetipsounthorn K.', 'Phanomchoeng G.']",12,2
"['Penazzato M.', 'Irvine C.', 'Vicari M.', 'Essajee S.M.', 'Sharma A.', 'Puthanakit T.', 'Abrams E.J.', 'Doherty M.']",17,8
"['Sumritnorrapong P.', 'Neammanee K.', 'Suntornchost J.']",1,3
"['Danmanee T.', 'Nakorn K.N.', 'Rojviboonchai K.']",6,3
"['Kongtaworn N.', 'Hirun N.', 'Tantishaiyakul V.', 'Rungrotmongkol T.', 'Dokmaisrijan S.']",0,5
"['Chuankrerkkul N.', 'Wasanapiarnpong T.', 'Noomun K.']",1,3
"['Nademanee K.', 'Haissaguerre M.']",3,2
"['Ford D.', 'Turner R.', 'Turkova A.', 'Penazzato M.', 'Musiime V.', 'Bwakura-Dangarembizi M.', 'Violari A.', 'Chabala C.', 'Puthanakit T.', 'Sudjaritruk T.', 'Cressey T.R.', 'Lallemant M.', 'Gibb D.M.']",7,13
"['Bychkov A.', 'Jain D.']",4,2
"['Heacock-Kang Y.', 'Zarzycki-Siek J.', 'Sun Z.', 'Poonsuk K.', 'Bluhm A.P.', 'Cabanas D.', 'Fogen D.', 'McMillan I.A.', 'Chuanchuen R.', 'Hoang T.T.']",12,10
"['Na Pombejra S.', 'Jamklang M.', 'Uhrig J.P.', 'Vu K.', 'Gelli A.']",15,5
"['Taerungruang S.', 'Aroonmanakun W.']",6,2
"['Thowladda N.', 'Siritientong T.']",1,2
"['Kulsitthiboon S.', 'Pongpairoj N.']",3,2
"['Congrete S.', 'Bintvihok M.', 'Thongprayoon C.', 'Bathini T.', 'Boonpheng B.', 'Sharma K.', 'Chokesuwattanaskul R.', 'Srivali N.', 'Tanawuttiwat T.', 'Cheungpasitporn W.']",30,10
"['Jirajariyavej S.', 'So-Ngern A.', 'Tantawichien T.', 'Soomhirun R.']",0,4
"['Awirutworakul T.', 'Pitukthanin A.', 'Chiangchaisakulthai K.', 'Anukul C.', 'Vallibhakara S.A.-O.']",0,5
"['Lae W.L.', 'Jayasvasti I.', 'Mongkolchati A.', 'Jayasvasti M.']",1,4
"['Singhatanadgige W.', 'Tanavalee C.', 'Yingsakmongkol W.', 'Limthongkul W.']",0,4
"['Tanyong A.', 'Ratanachai P.', 'Charuluxananan S.', 'Atichat S.', 'Agprudyakul S.', 'Somchat C.', 'Tanutanud D.', 'Chongarunngamsang W.', 'Boonsararuxsapong K.']",0,9
"['Angspatt A.', 'Thongchompu A.', 'Bunaprasert T.', 'Thanakit V.']",1,4
"['Chunsrivirot S.', 'Kanjanatanin P.', 'Pichyangkura R.']",4,3
"['Kiatbumrung R.', 'Chuaypen N.', 'Payungporn S.', 'Avihingsanon A.', 'Tangkijvanich P.']",0,5
"['Posuwan N.', 'Vorayingyong A.', 'Jaroonvanichkul V.', 'Wasitthankasem R.', 'Wanlapakorn N.', 'Vongpunsawad S.', 'Poovorawan Y.']",15,7
"['Dechbumroong P.', 'Aumnouypol S.', 'Denduangboripant J.', 'Sukrong S.']",19,4
"['Hashi M.N.', 'Isono H.', 'Noumi T.', 'Shiu G.', 'Soler P.']",9,5
"['Setthawongsin C.', 'Tangkawattana S.', 'Rungsipipat A.', 'Techangamsuwan S.']",5,4
"['Lueangarun S.', 'Sermsilp C.', 'Tempark T.']",17,3
"['Karndumri P.', 'Upathambhakul K.']",10,2
"['Chokesuwattanaskul R.', 'Thongprayoon C.', 'Sharma K.', 'Congrete S.', 'Tanawuttiwat T.', 'Cheungpasitporn W.']",24,6
"['Kampitak W.', 'Tansatit T.', 'Shibata Y.']",11,3
"['Choi D.-Y.', 'Bae J.-H.', 'Youn K.-H.', 'Kim W.', 'Suwanchinda A.', 'Tanvaa T.', 'Kim H.-J.']",27,7
"['Porntaveetus T.', 'Theerapanon T.', 'Srichomthong C.', 'Shotelersuk V.']",11,4
"['Chokesuwattanaskul R.', 'Thongprayoon C.', 'Tanawuttiwat T.', 'Kaewput W.', 'Pachariyanon P.', 'Cheungpasitporn W.']",3,6
"['Worasilchai N.', 'Permpalung N.', 'Chongsathidkiet P.', 'Leelahavanichkul A.', 'Mendoza A.L.', 'Palaga T.', 'Reantragoon R.', 'Finkelman M.', 'Sutcharitchan P.', 'Chindamporn A.']",14,10
"['Noulsri E.', 'Palasuwan A.']",15,2
"['Nunes C.S.', 'Maes M.', 'Roomruangwong C.', 'Moraes J.B.', 'Bonifacio K.L.', 'Vargas H.O.', 'Barbosa D.S.', 'Anderson G.', 'de Melo L.G.P.', 'Drozdstoj S.', 'Moreira E.', 'Carvalho A.F.', 'Nunes S.O.V.']",17,13
"['Kanchanatawan B.', 'Sriswasdi S.', 'Thika S.', 'Stoyanov D.', 'Sirivichayakul S.', 'Carvalho A.F.', 'Geffard M.', 'Maes M.']",28,8
"['Hiranpattanakul P.', 'Jongjitpissamai T.', 'Aungwerojanawit S.', 'Tachaboonyakiat W.']",19,4
"['Chokesuwattanaskul R.', 'Thongprayoon C.', 'Pachariyanon P.', 'Sharma K.', 'Ungprasert P.', 'Bathini T.', 'Cheungpasitporn W.']",4,7
"['Nieuwhof F.', 'Panyakaew P.', 'Van De Warrenburg B.P.', 'Gallea C.', 'Helmich R.C.']",28,5
"['Bunma T.', 'Kuchonthara P.']",23,2
"['Turner-Stokes L.', 'Ashford S.', 'Esquenazi A.', 'Wissel J.', 'Ward A.B.', 'Francisco G.', 'Lains J.', 'Suputtitada A.', 'Serrano S.', 'Baguley I.J.', 'Barnes M.', 'Simpson D.M.']",29,12
"['Sampanpanish P.', 'Pinpa K.']",8,2
"['Chevigne A.', 'Jacquet A.']",34,2
"['Sayan H.', 'Assavacheep P.', 'Angkanaporn K.', 'Assavacheep A.']",37,4
"['Niyomsin S.', 'Chirachanchai S.']",1,2
"['Herberholz C.', 'Phuntsho S.']",31,2
"['Pornrattanamaneewong C.', 'Ruangsomboon P.', 'Chareancholvanich K.', 'Wilairatana V.', 'Narkbunnam R.']",5,5
['Sanoran K.L.'],10,1
"['Suraprasit K.', 'Bocherens H.', 'Chaimanee Y.', 'Panha S.', 'Jaeger J.-J.']",26,5
"['Tiralerdpanich P.', 'Sonthiphand P.', 'Luepromchai E.', 'Pinyakong O.', 'Pokethitiyook P.']",38,5
"['Perez C.I.', 'Chansangpetch S.', 'Thai A.', 'Nguyen A.-H.', 'Nguyen A.', 'Mora M.', 'Nguyen N.', 'Lin S.C.']",10,8
"['de Silva M.B.', 'Tencomnao T.']",9,2
"['Feng M.', 'Pandey K.', 'Yanagi T.', 'Wang T.', 'Putaporntip C.', 'Jongwutiwes S.', 'Cheng X.', 'Sherchand J.B.', 'Pandey B.D.', 'Tachibana H.']",8,10
"['Boonmak N.', 'Niyompanich J.', 'Chuysinuan P.', 'Niamlang P.', 'Ekabutr P.', 'Supaphol P.']",19,6
"['Kozak J.J.', 'Gray H.B.', 'Garza-Lopez R.A.', 'Wangkanont K.']",0,4
"['Meepho M.', 'Sirimongkol W.', 'Ayawanna J.']",23,3
"['Siyasukh A.', 'Chimupala Y.', 'Tonanon N.']",71,3
"['Boonraungrod N.', 'Sutthiya N.', 'Kumwan P.', 'Tossakui P.', 'Nuntapaitoon M.', 'Muns R.', 'Tummaruk P.']",29,7
"['Pasukamonset P.', 'Pumalee T.', 'Sanguansuk N.', 'Chumyen C.', 'Wongvasu P.', 'Adisakwattana S.', 'Ngamukote S.']",28,7
"['Cao S.', 'Xue Z.', 'Yang C.', 'Qin J.', 'Zhang L.', 'Yu P.', 'Wang S.', 'Zhao Y.', 'Zhang X.', 'Liu R.']",43,10
"['Visetnan S.', 'Donpudsa S.', 'Tassanakajon A.', 'Rimphanitchayakit V.']",6,4
"['Kaennakam S.', 'Aree T.', 'Yahuafai J.', 'Siripong P.', 'Tip-pyang S.']",11,5
"['Quicke D.L.J.', 'Hebert P.D.N.', 'Butcher B.A.']",1,3
"['Worawit C.', 'Cocovi-Solberg D.J.', 'Varanusupakul P.', 'Miro M.']",33,4
"['Tantiamornkul K.', 'Pumpaibool T.', 'Piriyapongsa J.', 'Culleton R.', 'Lek-Uthai U.']",28,5
"['Senjuntichai T.', 'Keawsawasvong S.', 'Plangmal R.']",25,3
"['Charoenkitamorn K.', 'Trong Tue P.', 'Chikae M.', 'Chailapakul O.', 'Takamura Y.']",7,5
"['Srisawat N.', 'Sintawichai N.', 'Kulvichit W.', 'Lumlertgul N.', 'Sitticharoenchai P.', 'Thamrongsat N.', 'Peerapornratana S.']",10,7
"['Ngamprasertsith S.', 'Menwa J.', 'Sawangkeaw R.']",10,3
"['Brimson J.M.', 'Safrany S.T.', 'Qassam H.', 'Tencomnao T.']",21,4
"['Moraes J.B.', 'Maes M.', 'Roomruangwong C.', 'Bonifacio K.L.', 'Barbosa D.S.', 'Vargas H.O.', 'Anderson G.', 'Kubera M.', 'Carvalho A.F.', 'Nunes S.O.V.']",29,10
"['Kanchanatawan B.', 'Sriswasdi S.', 'Thika S.', 'Sirivichayakul S.', 'Carvalho A.F.', 'Geffard M.', 'Kubera M.', 'Maes M.']",33,8
"['Taweevisit M.', 'Tantidolthanes W.', 'Keelawat S.', 'Thorner P.S.']",4,4
"['Tangwongchai S.', 'Supasitthumrong T.', 'Hemrunroj S.', 'Tunvirachaisakul C.', 'Chuchuen P.', 'Houngngam N.', 'Snabboon T.', 'Tawankanjanachot I.', 'Likitchareon Y.', 'Phanthumchindad K.', 'Maes M.']",7,11
