authors,citedby,author_count
"['Bangprasit P.', 'Anuntasena W.', 'Lenwari A.']",0,3
"['Sermsuti-Anuwat N.', 'Nampikul N.', 'Suwannimit R.', 'Panthueng W.']",0,4
"['Joyklad P.', 'Ali N.', 'Chaiyasarn K.', 'Poovarodom N.', 'Yooprasertchai E.', 'Maqbool H.M.', 'Ruangrassamee A.', 'Hussain Q.']",1,8
"['Phasuksom K.', 'Sirivat A.']",2,2
"['Ruangkanjanases A.', 'Sivarak O.', 'Wibowo A.', 'Chen S.-C.']",0,4
"['Wannasrichan W.', 'Htoo H.H.', 'Suwansaeng R.', 'Pogliano J.', 'Nonejuie P.', 'Chaikeeratisak V.']",3,6
"['Damsongsang P.', 'Yusa S.-I.', 'Hoven V.P.']",0,3
"['Madgett A.S.', 'Harvey E.S.', 'Driessen D.', 'Schramm K.D.', 'Fullwood L.A.F.', 'Songploy S.', 'Kettratad J.', 'Sitaworawet P.', 'Chaiyakul S.', 'Elsdon T.S.', 'Marnane M.J.']",1,11
"['Ploysongsri N.', 'Petchmark M.', 'Kaewruksa B.', 'Ruangpornvisuti V.']",1,4
"['Le T.Q.', 'Pluemhathaikij L.', 'Chankow K.', 'Radtanakatikanon A.', 'Rungsipipat A.', 'Rattanapinyopituk K.']",0,6
"['Cheunkar S.', 'Oaew S.', 'Parnsubsakul A.', 'Asanithi P.']",2,4
"['Tangvitoontham N.', 'Sattayanuwat W.']",1,2
"['Bangprasit P.', 'Anuntasena W.', 'Lenwari A.']",0,3
"['Alahmad W.', 'Pianarnupap N.', 'Banjonglaksamee T.', 'Alabdo F.', 'Wardani N.I.', 'Varanusupakul P.']",0,6
"['Govea-Alonso D.O.', 'Malla A.', 'Bolanos-Martinez O.C.', 'Vimolmangkang S.', 'Rosales-Mendoza S.']",2,5
"['Suebthawinkul C.', 'Babayev E.', 'Zhou L.T.', 'Lee H.C.', 'Duncan F.E.']",3,5
"['Khamcharoen W.', 'Kaewjua K.', 'Yomthiangthae P.', 'Anekrattanasap A.', 'Chailapakul O.', 'Siangproh W.']",1,6
"['Lomae A.', 'Preechakasedkit P.', 'Teekayupak K.', 'Panraksa Y.', 'Yukird J.', 'Chailapakul O.', 'Ruecha N.']",1,7
"['Ramli Z.', 'Panha S.', 'Rak A.E.', 'Wei L.S.']",0,4
"['Denlertchaikul N.', 'Chatjuthamard P.', 'Jiraporn P.', 'Phiromswad P.']",0,4
"['Toro-Delgado E.', 'Hernandez-Roldan J.', 'Dinca V.', 'Vicente J.C.', 'Shaw M.R.', 'Quicke D.L.', 'Voda R.', 'Albrecht M.', 'Fernandez-Triana J.', 'Vidiella B.', 'Valverde S.', 'Dapporto L.', 'Hebert P.D.N.', 'Talavera G.', 'Vila R.']",2,15
"['Nuiden N.', 'Siripornpanich V.', 'Sayorwan W.', 'Foto T.G.', 'Palanuvej C.', 'Ruangrungsi N.']",0,6
"['Craps B.', 'De Clerck M.', 'Evnin O.', 'Hacker P.', 'Pavlov M.']",1,5
"['Boonamnaj P.', 'Sompornpisut P.', 'Pandey R.B.']",0,3
"['Das T.K.', 'Ahmed S.', 'Hossen A.', 'Rahaman M.H.', 'Rahman M.M.']",0,5
"['Yingsakmongkol W.', 'Jitpakdee K.', 'Varakornpipat P.', 'Choentrakool C.', 'Tanasansomboon T.', 'Limthongkul W.', 'Singhatanadgige W.', 'Kotheeranurak V.']",9,8
"['Jansook P.', 'Loftsson T.']",2,2
"['Ullah R.', 'Wuttisittikulkij L.', 'Chaudhary S.', 'Parnianifard A.', 'Shah S.', 'Ibrar M.', 'Wahab F.-E.']",3,7
"['Abdullah B.', 'Snidvongs K.', 'Poerbonegoro N.L.', 'Sutikno B.']",1,4
"['Banjongjit A.', 'Phirom S.', 'Phannajit J.', 'Jantarabenjakul W.', 'Paitoonpong L.', 'Kittanamongkolchai W.', 'Wattanatorn S.', 'Prasithsirikul W.', 'Eiam-Ong S.', 'Avihingsanon Y.', 'Hansasuta P.', 'Vanichanan J.', 'Townamchai N.']",0,13
"['Puthanakit T.', 'Chantasrisawad N.', 'Yoohat K.', 'Nantanee R.', 'Sophonphan J.', 'Meepuksom T.', 'Sodsai P.', 'Phanthanawiboon S.', 'Jantarabenjakul W.', 'Hirankarn N.', 'Kosalaraksa P.']",3,11
"['Kaewmalun S.', 'Yata T.', 'Kitiyodom S.', 'Yostawonkul J.', 'Namdee K.', 'Kamble M.T.', 'Pirarat N.']",0,7
"['Chaiyabutr N.', 'Wattanaphansak S.', 'Tantilerdcharoen R.', 'Akesowan S.', 'Ouisuwan S.', 'Naraporn D.']",0,6
"['Sunantaraporn S.', 'Hortiwakul T.', 'Kraivichian K.', 'Siriyasatien P.', 'Brownell N.']",8,5
"['Kokkaew N.', 'Peansupap V.', 'Jokkaw N.']",2,3
"['Hongwiset S.', 'Rodtassana C.', 'Poungparn S.', 'Umnouysin S.', 'Suchewaboripont V.']",1,5
"['Boonaramrueng K.', 'Techakriengkrai N.', 'Rodkhum C.', 'Pusoonthornthum R.']",0,4
"['Mora P.', 'Nunwong C.', 'Sriromreun P.', 'Kaewsriprom P.', 'Srisorrachatr U.', 'Rimdusit S.', 'Jubsilp C.']",2,7
"['Ruangapirom L.', 'Sutivijit N.', 'Teerapakpinyo C.', 'Mutirangura A.', 'Doungkamchan C.']",2,5
"['Sachanarula S.', 'Chantarasinlapin P.', 'Adisakwattana S.']",1,3
"['Chungprempree J.', 'Preechawong J.', 'Nithitanakul M.']",2,3
"['Wanchaijiraboon P.', 'Teeyapun N.', 'Pakvisal N.', 'Sainamthip P.', 'Susiriwatananont T.', 'Zungsontiporn N.', 'Suntronwong N.', 'Vichaiwattana P.', 'Klinsawat W.', 'Wanlapakorn N.', 'Tanasanvimon S.', 'Sriuranpong V.', 'Poovorawan Y.', 'Luangdilok S.']",2,14
"['Thoraneenitiyan N.', 'Choopara I.', 'Nuanualsuwan S.', 'Kokpol S.', 'Somboonna N.']",1,5
"['Arslan M.', 'Majeed M.F.', 'Abu Bakar R.', 'Khan J.', 'Hussain S.', 'Lee Y.', 'Khan F.']",0,7
"['Saunderson S.C.', 'Hosseini-Rad S.M.A.', 'McLellan A.D.']",0,3
"['Islam S.I.', 'Sanjida S.', 'Ahmed S.S.', 'Almehmadi M.', 'Allahyani M.', 'Aljuaid A.', 'Alsaiari A.A.', 'Halawi M.']",0,8
"['Mehmood T.', 'Pichyangkura R.', 'Muanprasat C.']",2,3
"['Hazmi B.', 'Beygisangchin M.', 'Rashid U.', 'Mokhtar W.N.A.W.', 'Tsubota T.', 'Alsalme A.', 'Ngamcharussrivichai C.']",0,7
"['Ferdous M.A.', 'Islam S.I.', 'Habib N.', 'Almehmadi M.', 'Allahyani M.', 'Alsaiari A.A.', 'Shafie A.']",0,7
"['Luangdilok S.', 'Wanchaijiraboon P.', 'Pakvisal N.', 'Susiriwatananont T.', 'Zungsontiporn N.', 'Sriuranpong V.', 'Sainamthip P.', 'Suntronwong N.', 'Vichaiwattana P.', 'Wanlapakorn N.', 'Poovorawan Y.', 'Teeyapun N.', 'Tanasanvimon S.']",4,13
"['Wispen S.', 'Somsong P.', 'Santivarangkna C.', 'Tiyayon P.', 'Chathiran W.', 'Matthews K.R.', 'Srichamnong W.']",0,7
"['Mamom J.', 'Daovisan H.']",0,2
"['Khumpaneid N.', 'Phoka T.', 'Khongprasert S.']",0,3
"['Sukpaita T.', 'Chirachanchai S.', 'Chanamuangkon T.', 'Nampuksa K.', 'Monmaturapoj N.', 'Sumrejkanchanakij P.', 'Pimkhaokham A.', 'Ampornaramveth R.S.']",3,8
"['Kotchaplai P.', 'Ninrat J.', 'Mahipant G.', 'Vangnai A.S.']",0,4
"['Ding X.', 'Zakharia K.', 'Moser C.D.', 'Campbell N.A.', 'Hu C.', 'Razumilava N.', 'Chaiteerakij R.', 'Shaleh H.M.', 'Greipp P.T.', 'Graham R.P.', 'Zou X.', 'Chandan V.S.', 'Roberts L.R.']",0,13
"['Tangmahakul N.', 'Sakarin S.', 'Techangamsuwan S.', 'Rungsipipat A.', 'Surachetpong S.D.']",0,5
"['Bangsumruaj J.', 'Kijtawornrat A.', 'Kalandakanond-Thongsong S.']",0,3
"['Suriyasangpetch S.', 'Sivavong P.', 'Niyatiwatchanchai B.', 'Osathanon T.', 'Gorwong P.', 'Pianmee C.', 'Nantanapiboon D.']",4,7
"['Chaloeytoy K.', 'Inkarojrit V.', 'Thanachareonkit A.']",2,3
"['Aslam M.', 'Shehzad M.U.', 'Ali A.', 'Ali N.', 'Chaiyasan K.', 'Tahir H.', 'Joyklad P.', 'Hussain Q.']",3,8
"['Kaewunruen S.', 'Sresakoolchai J.', 'Huang J.', 'Zhu Y.', 'Ngamkhanong C.', 'Remennikov A.M.']",3,6
"['Srijaroon A.', 'Yuktanandana P.', 'Sanguanrungsirikul S.']",0,3
"['Abbas K.', 'Raza A.', 'Vasquez R.D.', 'Roldan M.J.M.', 'Malhotra N.', 'Huang J.-C.', 'Buenafe O.E.M.', 'Chen K.H.C.', 'Liang S.-S.', 'Hsiao C.-D.']",2,10
"['Boonpethkaew S.', 'Meephansan J.', 'Jumlongpim O.', 'Charoensuksira S.', 'Tangtanatakul P.', 'Wongpiyabovorn J.', 'Komine M.']",4,7
"['Le V.P.', 'Trinh T.B.N.', 'Nguyen V.T.', 'Nguyen T.L.', 'Nuanualsuwan S.']",0,5
"['Kamondetdacha R.', 'Janhom T.']",0,2
"['Trullas C.', 'Sewaka M.', 'Rodkhum C.', 'Chansue N.', 'Boonanuntanasarn S.', 'Kamble M.T.', 'Pirarat N.']",1,7
"['Amornpatipat K.', 'Anantachart S.']",0,2
"['Charungkaittikul S.', 'Pathumcharoenwattana W.', 'Kovitya M.']",0,3
"['Niamsi W.', 'Larpant N.', 'Kalambate P.K.', 'Primpray V.', 'Karuwan C.', 'Rodthongkum N.', 'Laiwattanapaisal W.']",6,7
['Thongsawang S.'],0,1
"['Rerkmoung S.', 'Angyureekul P.', 'Sukonthamarn K.']",0,3
"['Harirugsakul K.', 'Wainipitapong S.', 'Phannajit J.', 'Paitoonpong L.', 'Tantiwongse K.']",1,5
"['Limothai U.', 'Jantarangsi N.', 'Suphavejkornkij N.', 'Tachaboon S.', 'Dinhuzen J.', 'Chaisuriyong W.', 'Trongkamolchai S.', 'Wanpaisitkul M.', 'Chulapornsiri C.', 'Tiawilai A.', 'Tiawilai T.', 'Tantawichien T.', 'Thisyakorn U.', 'Srisawatid N.']",0,14
"['Lalert L.', 'Maneesri le-Grand S.', 'Techarang T.', 'Huntula S.', 'Punsawad C.']",0,5
"['Aursuwanna T.', 'Noitang S.', 'Sangtanoo P.', 'Srimongkol P.', 'Saisavoey T.', 'Puthong S.', 'Reamtong O.', 'Karnchanatat A.']",3,8
"['Nasongkhla J.', 'Sujiva S.']",1,2
"['Al-Hakeim H.K.', 'Al-Musawi A.F.', 'Al-Mulla A.', 'Al-Dujaili A.H.', 'Debnath M.', 'Maes M.']",5,6
"['Aiewcharoen B.', 'Boonklurb R.', 'Promvichitkul S.']",0,3
"['Trairat P.', 'Banjerdpongchai D.']",4,2
"['Langkulsen U.', 'Cheewinsiriwat P.', 'Rwodzi D.T.', 'Lambonmung A.', 'Poompongthai W.', 'Chamchan C.', 'Boonmanunt S.', 'Nakhapakorn K.', 'Moses C.']",0,9
"['Klaisiri A.', 'Maneenacarith A.', 'Jirathawornkul N.', 'Suthamprajak P.', 'Sriamporn T.', 'Thamrongananskul N.']",2,6
"['Jokkaew S.', 'Jantharadej K.', 'Pokhum C.', 'Chawengkijwanich C.', 'Suwannasilp B.B.']",2,5
"['Kaewtrakulchai N.', 'Smuthkochorn A.', 'Manatura K.', 'Panomsuwan G.', 'Fuji M.', 'Eiad-Ua A.']",1,6
"['Wathanavasin W.', 'Banjongjit A.', 'Avihingsanon Y.', 'Praditpornsilpa K.', 'Tungsanga K.', 'Eiam-Ong S.', 'Susantitaphong P.']",7,7
"['Lu W.-J.', 'Srimaneepong V.', 'Chen C.-S.', 'Huang C.-H.', 'Lin H.-C.', 'Liu C.-F.', 'Huang H.-H.']",1,7
"['Guedri K.', 'Salem M.', 'Assad M.E.H.', 'Rungamornrat J.', 'Malek Mohsen F.', 'Buswig Y.M.']",9,6
"['Chaonoi W.', 'Shiau J.', 'Ngamkhanong C.', 'Thongchom C.', 'Jamsawang P.', 'Keawsawasvong S.']",3,6
"['Pinthong P.', 'Phupaichitkun S.', 'Watmanee S.', 'Nganglumpoon R.', 'Tungasmita D.N.', 'Tungasmita S.', 'Boonyongmaneerat Y.', 'Promphet N.', 'Rodthongkum N.', 'Panpranot J.']",3,10
"['Sriratanasak N.', 'Wattanathana W.', 'Chanvorachote P.']",0,3
"['Huang C.', 'Chen L.-Y.', 'Liao Y.-H.', 'Masodsai K.', 'Lin Y.-Y.']",3,5
"['Rakbangboon T.', 'Guerra G.', 'Kla-arsa S.', 'Padungjaroen U.', 'Tangpornprasert P.', 'Virulsri C.', 'Sasaki K.']",0,7
"['Pulsrikarn C.', 'Kedsin A.', 'Boueroy P.', 'Chopjitt P.', 'Hatrongjit R.', 'Chansiripornchai P.', 'Suanpairintr N.', 'Nuanualsuwan S.']",0,8
"['Pongtanalert K.', 'Assarut N.']",4,2
"['Almulla A.F.', 'Thipakorn Y.', 'Vasupanrajit A.', 'Tunvirachaisakul C.', 'Oxenkrug G.', 'Al-Hakeim H.K.', 'Maes M.']",6,7
"['San H.T.', 'Khine H.E.E.', 'Sritularak B.', 'Prompetchara E.', 'Chaotham C.', 'Che C.-T.', 'Likhitwitayawuid K.']",6,7
"['Ei Z.Z.', 'Benjakul S.', 'Buamard N.', 'Visuttijai K.', 'Chanvorachote P.']",0,5
"['Limcharoen T.', 'Pouyfung P.', 'Ngamdokmai N.', 'Prasopthum A.', 'Ahmad A.R.', 'Wisdawati W.', 'Prugsakij W.', 'Warinhomhoun S.']",2,8
"['Khlaisang J.', 'Yoshida M.']",1,2
"['Sukma P.', 'Srinok K.', 'Papong S.', 'Supakata N.']",1,4
"['Isaranuwatchai W.', 'Nakamura R.', 'Wee H.L.', 'Sarajan M.H.', 'Wang Y.', 'Soboon B.', 'Lou J.', 'Chai J.H.', 'Theantawee W.', 'Laoharuangchaiyot J.', 'Mongkolchaipak T.', 'Thathong T.', 'Kingkaew P.', 'Tungsanga K.', 'Teerawattananon Y.']",1,15
"['Yudha A.K.', 'Tang J.', 'Leelawat N.']",0,3
"['Kakinuma D.', 'Miyamoto M.', 'Nakamura Y.', 'Sriariyawat A.', 'Visessri S.']",0,5
"['Kodaka A.', 'Leelawat N.', 'Watanabe K.', 'Park J.', 'Tang J.', 'Ino E.', 'Kohtake N.']",2,7
"['Watanabe K.', 'Leelawat N.']",0,2
"['Duangkaew S.', 'Bhula-Or R.', 'Anantsuksomsri S.', 'Nakasu T.', 'Positlimpakul K.', 'Prathumchai K.']",1,6
"['Sriariyawat A.', 'Kimmany B.', 'Miyamoto M.', 'Kakinuma D.', 'Shakti P.C.', 'Visessri S.']",0,6
"['Shakti P.C.', 'Miyamoto M.', 'Kakinuma D.', 'Misumi R.', 'Sriariyawat A.', 'Visessri S.']",0,6
"['Juhong J.', 'Pongpirul K.', 'Ueathaweephol S.', 'Somkijrungroj T.', 'Kongwattananon W.']",0,5
"['Pansritum K.', 'Thomrongdullaphak S.', 'Suwajo P.']",0,3
"['Klincumhom N.', 'Lorthongpanich C.', 'Thumanu K.', 'Septham P.', 'Phomyu W.', 'Issaragrisil S.', 'Pavasant P.']",2,7
"['Leelawat N.', 'Jariyapongpaiboon S.', 'Promjun A.', 'Boonyarak S.', 'Saengtabtim K.', 'Laosunthara A.', 'Yudha A.K.', 'Tang J.']",20,8
"['Thiet N.', 'Thammacharoen S.']",0,2
"['Pumkrachang S.', 'Asawarungsaengkul K.', 'Chutima P.']",0,3
"['Lum W.M.', 'Lim H.C.', 'Lau W.L.S.', 'Law I.K.', 'Teng S.T.', 'Benico G.', 'Leong S.C.Y.', 'Takahashi K.', 'Gu H.', 'Lirdwitayaprasit T.', 'Leaw C.P.', 'Lim P.T.', 'Iwataki M.']",2,13
"['Suwannatrai S.', 'Yan D.Y.S.', 'Khamdahsag P.', 'Tanboonchuy V.']",1,4
"['Apaiyakul R.', 'Nimmanterdwong P.', 'Kanchanakungvalkul T.', 'Puapan P.', 'Gao H.', 'Liang Z.', 'Tontiwachwuthikul P.', 'Sema T.']",5,8
"['Assawatheptawee K.', 'Punyadi P.', 'Luangtongkum T.', 'Niumsup P.R.']",1,4
"['Cao J.', 'Lennartz S.', 'Pisuchpen N.', 'Mroueh N.', 'Kongboonvijit S.', 'Parakh A.', 'Sahani D.V.', 'Kambadakone A.']",5,8
"['Loymak T.', 'Belykh E.', 'Abramov I.', 'Tungsanga S.', 'Sarris C.E.', 'Little A.S.', 'Preul M.C.']",0,7
"['Srinil C.', 'Komolvilas V.', 'Kikumoto M.']",1,3
"['Boettiger D.C.', 'Chattranukulchai P.']",0,2
"['Udomkarnjananun S.', 'Francke M.I.', 'Dieterich M.', 'Van De Velde D.', 'Verhoeven J.G.H.P.', 'Boer K.', 'Clahsen-Van Groningen M.C.', 'De Winter B.C.M.', 'Baan C.C.', 'Hesselink D.A.']",2,10
"['Mase L.Z.', 'Tanapalungkorn W.', 'Likitlersuang S.', 'Ueda K.', 'Tobita T.']",11,5
"['Lim C.X.', ""O'Brien W.H."", 'Watford T.S.', 'Suvanbenjakule P.']",0,4
"['Waditee-Sirisattha R.', 'Kageyama H.']",3,2
"['Srithong P.', 'Chaiyo S.', 'Pasomsub E.', 'Rengpipat S.', 'Chailapakul O.', 'Praphairaksit N.']",3,6
"['Noosawat P.', 'Srituravanich W.', 'Damrongplasit N.', 'Suzuki Y.', 'Kaewthamasorn M.', 'Pimpin A.']",1,6
"['Pajonpai N.', 'Bissen R.', 'Pumjan S.', 'Henk A.']",2,4
"['Morarad R.', 'Naeowong W.', 'Niamlang S.', 'Sirivat A.']",1,4
"['Sutherasan M.', 'Vorasittha A.', 'Taesombat W.', 'Nonthasoot B.', 'Uthaithammarat T.', 'Sirichindakul P.']",1,6
"['Sirotamarat P.', 'Hinjoy S.', 'Chuxnum T.', 'Wongkumma A.', 'Somboonna N.', 'Nuanualsuwan S.']",0,6
"['Martinez-Narro G.', 'Prasertcharoensuk P.', 'Diaz-Silvarrey L.S.', 'Dixon L.', 'Phan A.N.']",5,5
"['Morris G.', 'Gevezova M.', 'Sarafian V.', 'Maes M.']",44,4
"['Lopez G.H.', 'Emthip M.', 'Suwanwootichai P.', 'Millard G.M.', 'Wilson B.', 'Onpuns S.', 'Laemsri K.', 'Chiewsilp P.', 'Flower R.L.', 'Hyland C.A.', 'Liew Y.-W.']",1,11
"['Chalermkitpanit P.', 'Limthongkul W.', 'Yingsakmongkol W.', 'Thepsoparn M.', 'Pannangpetch P.', 'Tangchitcharoen N.', 'Tanasansomboon T.', 'Singhatanadgige W.']",2,8
"['Taweevisit M.', 'Chindamporn A.', 'Sujjavorakul K.', 'Samransamruajkit R.', 'Thorner P.S.']",4,5
"['Ganesan S.', 'Chawengkijwanich C.', 'Gopalakrishnan M.', 'Janjaroen D.']",4,4
"['Lerksaipheng P.', 'Paiboonsukwong K.', 'Sanvarinda P.', 'Leuchapudiporn R.', 'Yamada K.-I.', 'Morales N.P.']",1,6
"['Sakdasri W.', 'Arnutpongchai P.', 'Phonsavat S.', 'Bumrungthaichaichan E.', 'Sawangkeaw R.']",4,5
"['Hongrutai N.', 'Watmanee S.', 'Pinthong P.', 'Panpranot J.']",5,4
"['Kanoksinwuttipong N.', 'Jaree P.', 'Somboonwiwat K.']",1,3
"['Sukkarun P.', 'Kitiyodom S.', 'Yostawornkul J.', 'Chaiin P.', 'Yata T.', 'Rodkhum C.', 'Boonrungsiman S.', 'Pirarat N.']",4,8
"['Kingkaew E.', 'Yiamsombut S.', 'Poothong S.', 'Shi W.', 'Wu L.', 'Ma J.', 'Tanasupawat S.']",0,7
"['Tosuwan P.', 'Chen S.-Y.', 'Tateno H.', 'Mochizuki T.', 'Luengnaruemitchai A.']",2,5
['Likitnukul S.'],2,1
"['Khondee N.', 'Ruamyat N.', 'Luepromchai E.', 'Sikhao K.', 'Hawangchu Y.']",1,5
"['Teawtrakul N.', 'Songdej D.', 'Hantaweepant C.', 'Tantiworawit A.', 'Lauhasurayotin S.', 'Torcharus K.', 'Sripornsawan P.', 'Sutcharitchan P.', 'Surapolchai P.', 'Komvilaisak P.', 'Saengboon S.', 'Pongtanakul B.', 'Charoenkwan P.']",2,13
"['Sillapachaiyaporn C.', 'Mongkolpobsin K.', 'Chuchawankul S.', 'Tencomnao T.', 'Baek S.J.']",3,5
"['Ruangkanjanases A.', 'Hariguna T.', 'Adiandari A.M.', 'Alfawaz K.M.']",3,4
"['Pargi M.', 'Raviraj S.K.J.', 'Narayanappa P.', 'Urumarudappa S.K.J.', 'Malleshappa P.', 'Malleshappa K.H.']",4,6
"['Aoke S.M.', 'Watthanadirek A.', 'Poolsawat N.', 'Srionrod N.', 'Nooroong P.', 'Minsakorn S.', 'Lacharoje S.', 'Sukhumavasi W.', 'Anuracpreeda P.']",0,9
"['Rehani M.M.', 'Applegate K.', 'Bodzay T.', 'Heon Kim C.', 'Miller D.L.', 'Ali Nassiri M.', 'Chul Paeng J.', 'Srimahachota S.', 'Srinivasa S.', 'Takenaka M.', 'Terez S.', 'Vassileva J.', 'Zhuo W.']",2,13
"['Hussein A.S.', 'Porntaveetus T.', 'Abid M.']",0,3
"['Klinsophon T.', 'Thaveeratitham P.', 'Janwantanakul P.']",1,3
"['Taechamaeteekul P.', 'Dumniem N.', 'Pramul A.', 'Suwimonteerabutr J.', 'Sang-Gassanee K.', 'Tummaruk P.']",0,6
"['Alam M.N.', 'Debnath S.C.', 'Boondamnoen O.', 'Kumar K.N.', 'Kim J.H.', 'Choi J.']",2,6
"['Marquez V.', 'Fereidooni M.', 'Santos J.S.', 'Praserthdam S.', 'Praserthdam P.']",4,5
"['Pimkhaokham A.', 'Jiaranuchart S.', 'Kaboosaya B.', 'Arunjaroensuk S.', 'Subbalekha K.', 'Mattheos N.']",14,6
"['Namwong S.', 'Pandey S.', 'Yuki M.', 'Kudo T.', 'Ohkuma M.', 'Tanasupawat S.']",0,6
"['Puaratanaarunkon T.', 'Washrawirul C.', 'Chuenboonngarm N.', 'Noppakun N.', 'Asawanonda P.', 'Kumtornrut C.']",0,6
"['Tsuppayakorn-aek P.', 'Bovornratanaraks T.', 'Ahuja R.', 'Bovornratanaraks T.', 'Luo W.']",1,5
"['Pitak-Arnnop P.', 'Tangmanee C.', 'Muangchan C.', 'Meningaud J.-P.', 'Neff A.']",6,5
"['Everts V.', 'Jansen I.D.C.', 'de Vries T.J.']",3,3
"['Zhang F.', 'Bhatia S.K.', 'Wang B.', 'Chalermsinsuwan B.', 'Wang X.']",5,5
"['Ramprakash B.', 'Lindblad P.', 'Eaton-Rye J.J.', 'Incharoensakdi A.']",23,4
"['Boonjindasup W.', 'Marchant J.M.', 'McElrea M.S.', 'Yerkovich S.T.', 'Thomas R.J.', 'Masters I.B.', 'Chang A.B.']",1,7
"['Wudhikarn K.', 'Perales M.-A.']",16,2
"['Kyaw T.T.', 'Abdou A.', 'Nakata H.', 'Pimkhaokham A.']",2,4
"['Leerahakan P.', 'Matangkasombut O.', 'Tarapan S.', 'Lam-ubol A.']",2,4
"['Yaemphum S.', 'Unawong W.', 'Tor-Ngern P.']",2,3
"['Thepsoparn M.', 'Punyawattanakit P.', 'Jaruwangsanti N.', 'Singhatanadgige W.', 'Chalermkitpanit P.']",3,5
"['Nakavachara V.', 'Saengchote K.']",9,2
"['Goto R.', 'Takano T.', 'Seike K.', 'Yamashita M.', 'Paulay G.', 'Rodgers K.S.', 'Hunter C.L.', 'Tongkerd P.', 'Sato S.', 'Hong J.-S.', 'Endo K.']",3,11
"['Kulvichit W.', 'Sarnvanichpitak K.', 'Peerapornratana S.', 'Tungsanga S.', 'Lumlertgul N.', 'Praditpornsilpa K.', 'Tungsanga K.', 'Eiam-Ong S.', 'Kellum J.A.', 'Srisawat N.']",1,10
"['Wasinwasukul P.', 'Nalamliang N.', 'Pairatchawan N.', 'Thongudomporn U.']",1,4
"['Mopoung K.', 'Ektarawong A.', 'Pakornchote T.', 'Johansson E.', 'Alling B.']",2,5
"['Woraphutthaporn S.', 'Pattananuwat P.', 'Hayichelaeh C.', 'Kobayashi T.', 'Boonkerd K.']",2,5
"['Kempanichkul A.', 'Piroonpan T.', 'Kongkaoropham P.', 'Wongkrongsak S.', 'Katemake P.', 'Pasanphan W.']",1,6
"['Koutavarapu R.', 'Jang W.Y.', 'Rao M.C.', 'Arumugam M.', 'Shim J.']",10,5
"['Thuong D.T.H.', 'Dang T.N.', 'Phosri A.', 'Siriwong W.', 'Dung T.T.T.', 'Vy N.T.T.', 'Kallawicha K.']",3,7
"['Ganesan S.', 'Limphattharachai S.', 'Chawengkijwanich C.', 'Liu Y.', 'Janjaroen D.']",3,5
"['Bui L.V.H.', 'Klippathum C.', 'Prasertsri T.', 'Jongvivatsakul P.', 'Stitmannaithum B.']",4,5
"['Prompetchara E.', 'Nowaratsopon S.', 'Wongkamchai S.', 'Srieakpanit J.', 'Ketloy C.']",0,5
"['Pailoplee S.', 'Nimnate P.']",0,2
"['Boonpattanaporn N.', 'Kongkaew T.', 'Sengprasert P.', 'Souter M.N.T.', 'Lakananurak N.', 'Rerknimitr R.', 'Corbett A.J.', 'Reantragoon R.']",5,8
"['Amparyup P.', 'Sungkaew S.', 'Charoensapsri W.', 'Chumtong P.', 'Yocawibun P.', 'Tapaneeyaworawong P.', 'Wongpanya R.', 'Imjongjirak C.']",1,8
"['Vajravelu M.', 'Mariasingarayan Y.', 'Natarajan M.', 'Ayyappan S.']",0,4
"['Li T.', 'Yang C.', 'Tantikhajorngosol P.', 'Sema T.', 'Shi H.', 'Tontiwachwuthikul P.']",5,6
"['Pitak-Arnnop P.', 'Subbalekha K.', 'Sirintawat N.', 'Meningaud J.-P.', 'Tangmanee C.', 'Auychai P.', 'Neff A.']",3,7
"['Papangkorn S.', 'Chatjuthamard P.', 'Treepongkaruna S.']",1,3
"['Phetpong J.', 'Seresirikachorn K.', 'Aeumjaturapat S.', 'Chusakul S.', 'Kanjanaumporn J.', 'Wongpiyabovorn J.', 'Snidvongs K.']",0,7
"['Pitak-Arnnop P.', 'Sirintawat N.', 'Tangmanee C.', 'Sukphopetch P.', 'Meningaud J.-P.', 'Neff A.']",7,6
"['Opapaiboon J.', 'Inthidech S.', 'Visuttipitukul P.', 'Matsubara Y.']",1,4
"['Kyaw K.', 'Thomsen S.', 'Treepongkaruna S.']",1,3
"['Rerknimitr R.', 'Piyachaturawat P.', 'Ridtitid W.', 'Faknak N.']",0,4
"['Klaisiri A.', 'Krajangta N.', 'Thamrongananskul N.']",10,3
"['Fauzi R.', 'Areesantichai C.']",1,2
"['Ponkosonsirilert T.', 'Laemsak O.', 'Pisitsungkagarn K.', 'Jarukasemthawee S.', 'Audboon S.', 'Leangsuksant T.']",3,6
"['Boonlert-U-Thai K.', 'Saudagaran S.M.', 'Sen P.K.']",1,3
"['Mahattanasakul P.', 'Kaewkongka T.', 'Sriprasart T.', 'Kerekhanjanarong V.']",0,4
"['Parnianifard A.', 'Jearavongtakul S.', 'Sasithong P.', 'Sinpan N.', 'Poomrittigul S.', 'Bajpai A.', 'Vanichchanunt P.', 'Wuttisittikulkij L.']",0,8
"['Leelapatana R.', 'Tangthavorn C.']",0,2
"['Enbanathan S.', 'Munusamy S.', 'Jothi D.', 'Manojkumar S.', 'Manickam S.', 'Iyer S.K.']",7,6
