authors,citedby,author_count
"['Quicke D.L.J.', 'Copeland R.S.', 'Butcher B.A.']",0.0,3
"['Pinit S.', 'Chadchawan S.', 'Chaiwanon J.']",5.0,3
"['Rattanathammethee T.', 'Tuitemwong P.', 'Thiennimitr P.', 'Sarichai P.', 'Na Pombejra S.', 'Piriyakhuntorn P.', 'Hantrakool S.', 'Chai-Adisaksopha C.', 'Rattarittamrong E.', 'Tantiworawit A.', 'Norasetthada L.']",10.0,11
"['Oranratanaphan S.', 'Kengsakul M.', 'Triratanachat S.', 'Kitkumthorn N.', 'Mutirangura A.', 'Termrungruanglert W.']",1.0,6
"['Saksirisampant W.', 'Eamudomkarn C.', 'Jeon H.-K.', 'Eom K.S.', 'Assavapongpaiboon B.', 'Sintuwong S.', 'Tulvatana W.']",3.0,7
"['Tangthuam P.', 'Pimoei J.', 'Mohamad A.A.', 'Mahlendorf F.', 'Somwangthanaroj A.', 'Kheawhom S.']",11.0,6
"['Tanathitiphuwarat N.', 'Tanudechpong P.', 'Chariyavilaskul P.', 'Prompila N.', 'Tansrisawad N.', 'Tubtimrattana A.', 'Wittayalertpanya S.']",1.0,7
"['Ma Y.-X.', 'Sutcharitchan C.', 'Li X.-D.', 'Meng Q.', 'Wang X.', 'Ji S.', 'Cui Y.-J.']",2.0,7
"['Piewbang C.', 'Wardhani S.W.', 'Chaiyasak S.', 'Yostawonkul J.', 'Chai-In P.', 'Boonrungsiman S.', 'Kasantikul T.', 'Techangamsuwan S.']",22.0,8
"['Mohdee V.', 'Ramakul P.', 'Phatanasri S.', 'Pancharoen U.']",16.0,4
"['Poojamnong K.', 'Tungsudjawong K.', 'Khongnakorn W.', 'Jutaporn P.']",39.0,4
"['Tipves K.', 'Lothongkum G.', 'Lothongkum A.W.']",1.0,3
"['Niramitchainon C.', 'Mongkornkarn S.', 'Sritara C.', 'Lertpimonchai A.', 'Udomsak A.']",4.0,5
"['Assabumrungrat S.', 'Wongsakulphasatch S.', 'Kim P.L.', 'Rodrigues A.E.']",2.0,4
"['Boonlert-Uthai T.', 'Taki K.', 'Somwangthanaroj A.']",2.0,3
['Tantbirojn P.'],0.0,1
"['Punchkhon C.', 'Plaimas K.', 'Buaboocha T.', 'Siangliw J.L.', 'Toojinda T.', 'Comai L.', 'Diego N.D.', 'Spichal L.', 'Chadchawan S.']",5.0,9
"['Pongruekdee S.', 'Somchat C.', 'Sintavanuruk K.', 'Nimmaanrat S.', 'Chernsirikasem N.', 'Charuluxananan S.', 'Morakul S.', 'Agprudyakul S.']",0.0,8
"['Prichayudh S.', 'Tangtrakulwongse U.', 'Samorn P.', 'Watanaboonyongcharoen P.', 'Sriussadaporn S.', 'Pak-Art R.', 'Sriussadaporn S.', 'Kritayakirana K.', 'Narueponjirakul N.', 'Uthaipaisanwong A.']",1.0,10
"['Pornpaisalsakul K.', 'Songtaweesin W.N.', 'Tepmongkol S.', 'Wongharn P.', 'Kawichai S.', 'Suponsilchai V.', 'Anugulruengkitt S.', 'Puthanakit T.']",6.0,8
"['Kowitdamrong E.', 'Puthanakit T.', 'Jantarabenjakul W.', 'Prompetchara E.', 'Suchartlikitwong P.', 'Putcharoen O.', 'Hirankarn N.']",50.0,7
"['Rokaya D.', 'Srimaneepong V.', 'Wisitrasameewon W.', 'Humagain M.', 'Thunyakitpisal P.']",67.0,5
"['Samree K.', 'Srithai P.-U.', 'Kotchaplai P.', 'Thuptimdang P.', 'Painmanakul P.', 'Hunsom M.', 'Sairiam S.']",29.0,7
"['Rongwong W.', 'Sairiam S.']",11.0,2
"['Durbin S.M.', 'Mooradian M.J.', 'Fintelmann F.J.', 'Zubiri L.', 'Chute D.F.', 'Kambadakone A.', 'Pisuchpen N.', 'Reynolds K.L.', 'Dougan M.']",11.0,9
"['Phumyoo T.', 'Jiirasutat N.', 'Jitaree B.', 'Rungsawang C.', 'Pratoomthai B.', 'Tansatit T.']",2.0,6
"['Burikham P.', 'Ponglertsakul S.', 'Wuthicharn T.']",9.0,3
"['Alberts S.', 'Rujopakarn W.', 'Rieke G.H.', 'Jagannathan P.', 'Nyland K.']",10.0,5
"['Kositanurit W.', 'Vassara M.', 'Vorasettakarnkij Y.', 'Tumkosit M.', 'Benjacholamas V.', 'Chattranukulchai P.']",0.0,6
"['Farrow J.A.', 'Geyer Y.', 'Lipstein A.E.', 'Monteiro R.', 'Stark-Muchao R.']",15.0,5
"['Suktanarak P.', 'Tanaka T.', 'Nagata T.', 'Kondo R.', 'Suzuki T.', 'Tuntulani T.', 'Leeladee P.', 'Obora Y.']",1.0,8
"['Anuyahong T.', 'Chusak C.', 'Thilavech T.', 'Adisakwattana S.']",16.0,4
"['Aldabergenov Y.', 'Addazi A.', 'Ketov S.V.']",34.0,3
"['Khezri R.', 'Hosseini S.', 'Lahiri A.', 'Motlagh S.R.', 'Nguyen M.T.', 'Yonezawa T.', 'Kheawhom S.']",30.0,7
"['Pattarachotanant N.', 'Tencomnao T.']",10.0,2
['Aree T.'],10.0,1
"['Lakananurak N.', 'Nalinthassanai N.', 'Suansawang W.', 'Panarat P.']",2.0,4
"['Takkavatakarn K.', 'Aniwan S.', 'Kamjohnjiraphunt N.', 'Towannang P.', 'Maeboonruen N.', 'Saejew T.', 'Pavatung P.', 'Boonyakrai C.', 'Chongthanakorn K.', 'Prueksapanich P.', 'Eiam-Ong S.', 'Rerknimitr R.', 'Kanjanabuch T.']",3.0,13
"['Tangwattananukul L.', 'Ishiyama D.', 'Charusiri P.']",1.0,3
"['Connolly S.', 'Granger E.', 'Hayward C.', 'Huang D.', 'Kerr S.', 'McCanny P.', 'Buscher H.']",3.0,7
"['Nanthapong S.', 'Kheawhom S.', 'Klaysom C.']",7.0,3
"['Pattrakornkul N.', 'Ittiwut C.', 'Boonsimma P.', 'Boonyapisit K.', 'Khongkhatithum C.', 'Sanmaneechai O.', 'Suphapeetiporn K.', 'Shotelersuk V.']",5.0,8
"['Piemjaiswang R.', 'Chalermsinsuwan B.']",0.0,2
"['Sema T.', 'Kiattinirachara T.', 'Ranong P.N.', 'Posoknistakul P.', 'Jiraratananon R.']",4.0,5
"['Srikwan P.', 'Niamhom B.', 'Yagi T.', 'Thayanukul P.']",5.0,4
"['Van Hong Bui L.', 'Stitmannaithum B.', 'Ueda T.']",14.0,3
"['Narkbuakaew T.', 'Sujaridworakun P.']",22.0,2
"['Chusniyah T.', 'Jaafar J.L.S.', 'Chaiwutikornwanich A.', 'Kuswandi D.', 'Firmanto A.', 'Mustopa A.', 'Zahra G.A.']",2.0,7
"['Bartlett A.W.', 'Williams P.C.M.', 'Jantarabenjakul W.', 'Kerr S.J.']",2.0,4
"['Boettiger D.C.', 'Kerr S.', 'Chattranukulchai P.', 'Siwamogsatham S.', 'Avihingsanon A.']",1.0,5
"['Saengchote K.', 'Sthienchoak J.']",0.0,2
"['Sonpanow N.', 'Vejjajiva P.']",1.0,2
"['Taesombat W.', 'Kanjanasilp P.', 'Nonthasoot B.', 'Sutherasan M.', 'Vorasittha A.', 'Sirichindakul B.']",7.0,6
"['Ngoennet S.', 'Sirisattha S.', 'Honda M.', 'Hibino T.', 'Kageyama H.', 'Waditee-Sirisattha R.']",1.0,6
"['Donkotjan C.', 'Benjanirut C.', 'Angkanaporn K.']",0.0,3
"['Prasitlumkum N.', 'Vutthikraivit W.', 'Thangjui S.', 'Leesutipornchai T.', 'Kewcharoen J.', 'Riangwiwat T.', 'Dworkin J.']",5.0,7
"['Serichetaphongse P.', 'Chengprapakorn W.', 'Thongmeearkom S.', 'Pimkhaokham A.']",10.0,4
"['Khomlaem C.', 'Aloui H.', 'Deshmukh A.R.', 'Yun J.-H.', 'Kim H.-S.', 'Napathorn S.C.', 'Kim B.S.']",21.0,7
"['Thongkhao K.', 'Prombutara P.', 'Phadungcharoen T.', 'Wiwatcharakornkul W.', 'Tungphatthong C.', 'Sukrong M.', 'Sukrong S.']",4.0,7
"['Siriphorn A.', 'Eksakulkla S.']",15.0,2
"['Luksamijarulkul N.', 'Pongpanich S.', 'Panza A.']",3.0,3
"['Ridtitid W.', 'Pakvisal P.', 'Chatsuwan T.', 'Kerr S.J.', 'Piyachaturawat P.', 'Luangsukrerk T.', 'Kongkam P.', 'Rerknimitr R.']",8.0,8
"['Gunawan J.', 'Aungsuroch Y.', 'Marzilli C.']",13.0,3
"['Tambunlertchai K.', 'Pongkijvorasin S.']",1.0,2
"['Manoy P.', 'Yuktanandana P.', 'Tanavalee A.', 'Tanpowpong T.', 'Ittipanichpong T.', 'Honsawek S.']",9.0,6
"['Chavalitkul J.', 'Margeat O.', 'Ackermann J.', 'Dubas S.T.']",3.0,4
['Montagantirud P.'],1.0,1
"['Lelalertsupakul W.', 'Assabumrungrat S.', 'Bumroongsakulsawat P.']",0.0,3
"['Morris G.', 'Bortolasci C.C.', 'Puri B.K.', 'Olive L.', 'Marx W.', ""O'Neil A."", 'Athan E.', 'Carvalho A.F.', 'Maes M.', 'Walder K.', 'Berk M.']",62.0,11
['Aree T.'],12.0,1
"['Sawangrit T.', 'Chomtho S.', 'Siritientong T.']",0.0,3
"['Talukdar P.M.', 'Abdul F.', 'Maes M.', 'Binu V.', 'Venkatasubramanian G.', 'Kutty B.M.', 'Debnath M.']",46.0,7
"['Jevapatarakul D.', 'T-Thienprasert J.', 'Payungporn S.', 'Chavalit T.', 'Khamwut A.', 'T-Thienprasert N.P.']",22.0,6
"['Rudzki L.', 'Maes M.']",36.0,2
"['Wongsamut C.', 'Suwanpreedee R.', 'Manuspiya H.']",21.0,3
"['Nguyen V.V.', 'Dong H.T.', 'Senapin S.', 'Kayansamruaj P.', 'Pirarat N.', 'Rung-ruangkijkrai T.', 'Tiawsirisup S.', 'Rodkhum C.']",16.0,8
"['Ketwetsuriya C.', 'Nose M.', 'Charoentitirat T.', 'Nutzel A.']",4.0,4
"['Eiamcharoenying J.', 'Kulvichit W.', 'Lumlertgul N.', 'Chaiwatanarat T.', 'Peerapornratana S.', 'Srisawat N.']",3.0,6
"['Praphanwittaya P.', 'Jansook P.', 'Loftsson T.']",3.0,3
"['Krutpijit C.', 'Tochaeng P.', 'Jongsomjit B.']",6.0,3
"['Lertbutsayanukul C.', 'Pitak M.', 'Ajchariyasongkram N.', 'Rakkiet N.', 'Seuree F.', 'Prayongrat A.']",7.0,6
"['Goodwin R.', 'Wiwattanapantuwong J.', 'Tuicomepee A.', 'Suttiwan P.', 'Watakakosol R.']",31.0,5
"['Rianthavorn P.', 'Prurapark P.']",2.0,2
"['Lee J.H.', 'Yoo H.Y.', 'Lee S.K.', 'Chun Y.', 'Kim H.R.', 'Bankeeree W.', 'Lotrakul P.', 'Punnapayak H.', 'Prasongsuk S.', 'Kim S.W.']",17.0,10
"['Koonalinthip N.', 'Sukthongsa A.', 'Janchai S.']",4.0,3
"['Nootem J.', 'Sattayanon C.', 'Namuangruk S.', 'Rashatasakhon P.', 'Wattanathana W.', 'Tumcharern G.', 'Chansaenpak K.']",31.0,7
"['Piroonpan T.', 'Huajaikaew E.', 'Katemake P.', 'Pasanphan W.']",17.0,4
"['Sritonchai C.', 'Manonai J.', 'Sophonsritsuk A.', 'Cherdshewasart W.']",5.0,4
"['Chiamchanya C.', 'Pruksananonda K.']",0.0,2
"['Agthong S.', 'Rodtayoy M.', 'Roumwong A.']",0.0,3
"['Jampasa S.', 'Pummoree J.', 'Siangproh W.', 'Khongchareonporn N.', 'Ngamrojanavanich N.', 'Chailapakul O.', 'Chaiyo S.']",24.0,7
"['Tanpowpong T.', 'Tanasansomboon T.', 'Huanmanop T.', 'Thamyongkit S.', 'Jaruprat P.', 'Inkaratana T.']",3.0,6
"['Pattharaprachayakul N.', 'Lee M.', 'Incharoensakdi A.', 'Woo H.M.']",18.0,4
"['Thongsang P.', 'Hu H.', 'Zhou H.-W.', 'Lau A.']",0.0,4
"['Klaewkla M.', 'Pichyangkura R.', 'Charoenwongpaiboon T.', 'Wangpaiboon K.', 'Chunsrivirot S.']",21.0,5
"['Kaewsud K.', 'Ruangpornvisuti V.']",0.0,2
"['Wiriyakijja P.', 'Porter S.', 'Fedele S.', 'Hodgson T.', 'McMillan R.', 'Shephard M.', 'Ni Riordain R.']",9.0,7
"['Poyago-Theotoky J.', 'Talerngsri Teerasuwannajak K.']",2.0,2
"['Zsido A.N.', 'Csokasi K.', 'Vincze O.', 'Coelho C.M.']",7.0,4
"['Yoobanpot N.', 'Jamsawang P.', 'Simarat P.', 'Jongpradist P.', 'Likitlersuang S.']",55.0,5
"['Keawsawasvong S.', 'Ukritchon B.']",49.0,2
"['Salacheep S.', 'Kasemsiri P.', 'Pongsa U.', 'Okhawilai M.', 'Chindaprasirt P.', 'Hiziroglu S.']",12.0,6
"['Putmai N.', 'Jarunglumlert T.', 'Prommuak C.', 'Pavasant P.', 'Flood A.E.']",5.0,5
"['Quicke D.L.J.', 'Austin A.D.', 'Fagan-Jeffries E.P.', 'Hebert P.D.N.', 'Butcher B.A.']",13.0,5
"['Govindasamy D.', 'Ismail M.A.M.', 'Zaki M.F.M.', 'Ken T.Y.', 'Cheah F.', 'Likitlersuang S.']",4.0,6
"['Permpalung N.', 'Worasilchai N.', 'Chindamporn A.']",16.0,3
"['Apinun J.', 'Jenvorapoj S.', 'Arirachakaran A.', 'Kongtharvonskul J.']",8.0,4
"['Kunlamas Y.', 'Areepium N.', 'Ariyachaipanich A.', 'Bunditanukul K.']",1.0,4
"['Viriyasitavat W.', 'Da Xu L.', 'Bi Z.', 'Sapsomboon A.']",152.0,4
"['Viriyasitavat W.', 'Xu L.D.', 'Bi Z.', 'Sapsomboon A.']",0.0,4
['Kl Leungchavaphongse K.'],0.0,1
"['Kimmany B.', 'Ruangrassamee P.', 'Visessri S.']",2.0,3
"['Taesopapong S.', 'Ratanatamskul C.', 'Pornchaiwiseskul P.']",2.0,3
"['ABDULLA J.', 'CAO J.', 'WANGYAO P.', 'QIN A.J.']",18.0,4
"['Muangnapoh T.', 'Srimara P.', 'Vas-Umnuay P.']",3.0,3
"['Insuk C.', 'Kuncharoen N.', 'Cheeptham N.', 'Tanasupawat S.', 'Pathom-aree W.']",7.0,5
"['Porntharukchareon T.', 'Tontivuthikul B.', 'Sintawichai N.', 'Srichomkwun P.']",7.0,4
"['Rongwaree N.', 'Watcharawittayakul T.', 'Sooksamphanwong C.', 'Sakdarat P.', 'Thanachayanont C.', 'Prichanont S.', 'Pungetmongkol P.']",4.0,7
"['KAEWJUA K.', 'NAKTHONG P.', 'CHAILAPAKUL O.', 'SIANGPROH W.']",4.0,4
"['Panpetch W.', 'Sawaswong V.', 'Chanchaem P.', 'Ondee T.', 'Dang C.P.', 'Payungporn S.', 'Leelahavanichkul A.']",27.0,7
"['Thushari I.', 'Vicheanteab J.', 'Janjaroen D.']",23.0,3
"['Phanthong S.', 'Densumite J.', 'Seesuay W.', 'Thanongsaksrikul J.', 'Teimoori S.', 'Sookrung N.', 'Poovorawan Y.', 'Onvimala N.', 'Guntapong R.', 'Pattanapanyasat K.', 'Chaicumpa W.']",12.0,11
"['Thim-uam A.', 'Prabakaran T.', 'Tansakul M.', 'Makjaroen J.', 'Wongkongkathep P.', 'Chantaravisoot N.', 'Saethang T.', 'Leelahavanichkul A.', 'Benjachat T.', 'Paludan S.', 'Pisitkun T.', 'Pisitkun P.']",33.0,12
"['Pornputtapong N.', 'Acheampong D.A.', 'Patumcharoenpol P.', 'Jenjaroenpun P.', 'Wongsurawat T.', 'Jun S.-R.', 'Yongkiettrakul S.', 'Chokesajjawatee N.', 'Nookaew I.']",5.0,9
"['Phewpan A.', 'Phuwaprisirisan P.', 'Takahashi H.', 'Ohshima C.', 'Ngamchuachit P.', 'Techaruvichit P.', 'Dirndorfer S.', 'Dawid C.', 'Hofmann T.', 'Keeratipibul S.']",29.0,10
"['Tumkot L.', 'Quitain A.T.', 'Boonnoun P.', 'Laosiripojana N.', 'Kida T.', 'Shotipruk A.']",9.0,6
"['Pruksapong C.', 'Lohwongwatana B.']",0.0,2
"['Huang J.', 'Ding F.', 'Rojsitthisak P.', 'He F.-S.', 'Wu J.']",33.0,5
"['Saket O.', 'Himwas C.', 'Cattoni A.', 'Oehler F.', 'Bayle F.', 'Collin S.', 'Travers L.', 'Babichev A.', 'Julien F.H.', 'Harmand J.C.', 'Tchernycheva M.']",4.0,11
"['Chimpibul W.', 'Nakaji-Hirabayashi T.', 'Yuan X.', 'Matsumura K.']",15.0,4
"['Pluengphon P.', 'Tsuppayakorn-aek P.', 'Inceesungvorn B.', 'Bovornratanaraks T.']",14.0,4
"['Li R.', 'Pan Y.', 'Li N.', 'Wang Q.', 'Chen Y.', 'Phisalaphong M.', 'Chen H.']",1.0,7
"['Kedchaikulrat P.', 'Vankelecom I.F.J.', 'Faungnawakij K.', 'Klaysom C.']",12.0,4
"['Aung H.M.L.', 'Pluempitiwiriyawej C.']",11.0,2
"['Jakteerangkool C.', 'Muangsin V.']",3.0,2
"['Charoenthammachoke K.', 'Leelawat N.', 'Tang J.', 'Kodaka A.']",0.0,4
"['Limsrivilai J.', 'Aniwan S.', 'Sudcharoen A.', 'Chaisidhivej N.', 'Prueksapanich P.', 'Pausawasdi N.', 'Charatcharoenwitthaya P.', 'Pongprasobchai S.', 'Manassatit S.']",3.0,9
"['Kiatsilapanan A.', 'Surachetpong S.D.']",3.0,2
"['Chawanpunyawat T.', 'Funchien P.', 'Wongkaew P.', 'Henjongchom N.', 'Ariyarit A.', 'Ittisanronnachai S.', 'Namuangruk S.', 'Cheacharoen R.', 'Sudyoadsuk T.', 'Goubard F.', 'Promarak V.']",11.0,11
"['Tsou C.-H.', 'Zhao L.', 'Gao C.', 'Duan H.', 'Lin X.', 'Wen Y.', 'Du J.', 'Lin S.-M.', 'Suen M.-C.', 'Yu Y.', 'Liu X.', 'De Guzman M.R.']",25.0,12
"['Whangdee P.', 'Saenrang W.', 'Pongkao Kashima D.']",3.0,3
"['Lahiri P.', 'Suntornchost J.']",0.0,2
"['Chung T.M.', 'Jacinto L.J.', 'Colosimo C.', 'Bhatia K.P.', 'Tiley J.', 'Bhidayasiri R.']",2.0,6
"['Segsarnviriya C.', 'Chirakalwasan N.']",0.0,2
"['Kittiratchakool N.', 'Kulpokin D.', 'Chanjam C.', 'Vilaiyuk S.', 'Charuvanij S.', 'Phongsamart G.', 'Khaosut P.', 'Tanya M.', 'Nanagara R.', 'Nantapaisarn S.', 'Leelahavarong P.']",2.0,11
"['Choeichom P.', 'Sirivat A.']",7.0,2
"['Jienkulsawad P.', 'Skogestad S.', 'Arpornwichanop A.']",5.0,3
"['Detchusananard T.', 'Im-orb K.', 'Marechal F.', 'Arpornwichanop A.']",25.0,4
"['Thangphatthanarungruang J.', 'Yakoh A.', 'Laocharoensuk R.', 'Chotsuwan C.', 'Chailapakul O.', 'Siangproh W.']",10.0,6
"['Karimi-Maleh H.', 'Kumar B.G.', 'Rajendran S.', 'Qin J.', 'Vadivel S.', 'Durgalakshmi D.', 'Gracia F.', 'Soto-Moscoso M.', 'Orooji Y.', 'Karimi F.']",308.0,10
"['Jienkulsawad P.', 'Jirabovornwisut T.', 'Chen Y.-S.', 'Arpornwichanop A.']",18.0,4
"['Palma G.A.', 'Sypsas S.', 'Zenteno C.']",76.0,3
"['Ploypetch S.', 'Roytrakul S.', 'Phaonakrop N.', 'Kittisenachai S.', 'Leetanasaksakul K.', 'Pisamai S.', 'Kalpravidh C.', 'Rungsipipat A.', 'Suriyaphol G.']",8.0,9
"['Naka P.', 'Boado-Penas M.D.C.', 'Lanot G.']",1.0,3
"['Thepaksorn P.', 'Thongjerm S.', 'Siriwong W.', 'Ponprasit P.']",3.0,4
"['Sawangmake C.', 'Rodprasert W.', 'Osathanon T.', 'Pavasant P.']",5.0,4
"['Chaimongkon D.', 'Assavalapsakul W.', 'Panyim S.', 'Attasart P.']",7.0,4
"['Khaksar G.', 'Sirikantaramas S.']",18.0,2
"['Banchajarurat C.', 'Saengprachatanarug K.', 'Damrongplasit N.', 'Ratanasumawong C.', 'Saengprachatanarug K.']",0.0,5
"['Srichai C.', 'Bunditsakulchai P.', 'Boonpramote T.']",0.0,3
"['Limchaikit T.', 'Boonpramote T.', 'Bunditsakulchai P.']",0.0,3
"['Santaweesuk S.', 'Boonyakawee P.', 'Siriwong W.']",11.0,3
"['Teerasarntipan T.', 'Chaiteerakij R.', 'Komolmit P.', 'Tangkijvanich P.', 'Treeprasertsuk S.']",13.0,5
"['Arayataweegool A.', 'Srisuttee R.', 'Bin-Alee F.', 'Mahattanasakul P.', 'Tangjaturonrasme N.', 'Kerekhanjanarong V.', 'Mutirangura A.', 'Kitkumthorn N.']",3.0,8
"['Bun S.', 'Wongwailikhit K.', 'Chawaloesphonsiya N.', 'Lohwacharin J.', 'Ham P.', 'Painmanakul P.']",12.0,6
"['Nasution T.H.', 'Harahap L.A.']",6.0,2
"['Phusomsai W.', 'Limpiyakorn Y.']",0.0,2
"['Panjasuchat M.', 'Limpiyakorn Y.']",2.0,2
"['Maitrikul C.', 'Limpiyakorn Y.']",1.0,2
"['Tesapirat L.', 'Jariyakosol S.', 'Chentanez V.']",3.0,3
"['Dangintawat P.', 'Apinun J.', 'Huanmanop T.', 'Agthong S.', 'Chentanez V.']",0.0,5
"['Smith C.J.', 'Wagle D.V.', 'Bhawawet N.', 'Gehrke S.', 'Holloczki O.', 'Pingali S.V.', ""O'Neill H."", 'Baker G.A.']",13.0,8
"['Venkatappa M.', 'Anantsuksomsri S.', 'Castillo J.A.', 'Smith B.', 'Sasaki N.']",8.0,5
"['Thomrongsuwannakij T.', 'Blackall P.J.', 'Djordjevic S.P.', 'Cummins M.L.', 'Chansiripornchai N.']",9.0,5
"['Kobayashi S.', 'Denda T.', 'Liao C.-C.', 'Lin Y.-H.', 'Placksanoi J.', 'Waengsothorn S.', 'Aryuthaka C.', 'Panha S.', 'Izawa M.']",2.0,9
"['Rukijkanpanich J.', 'Mingmongkol M.']",4.0,2
"['Pookaiyaudom G.', 'Tan N.H.']",4.0,2
"['Suwannarong K.', ""O'rourke K."", 'Ponlap T.', 'Kanthawee P.', 'Thongkan W.', 'Boonlakorn W.', 'Amonsin A.']",0.0,7
"['Kunsuwannachai S.', 'Soontornvipart K.']",2.0,2
"['Ono T.', 'Iwahori Y.', 'Usami H.', 'Kijsirikul B.', 'Bhuyan M.K.', 'Oshiro T.', 'Shimizu Y.']",2.0,7
"['Kato S.', 'Usami H.', 'Iwahori Y.', 'Okazaki A.', 'Kijsirikul B.', 'Ogasawara N.', 'Kasugai K.']",1.0,7
"['Sanpinit P.', 'Tansrisook S.']",0.0,2
"['Brownell N.', 'Sunantaraporn S.', 'Phadungsaksawasdi K.', 'Seatamanoch N.', 'Kongdachalert S.', 'Phumee A.', 'Siriyasatien P.']",17.0,7
"['Sutthiboonyapan P.', 'Wang H.-L.', 'Charatkulangkun O.']",7.0,3
"['Ueasangkomsate P.', 'Pornchaiwiseskul P.']",0.0,2
"['Thummanond C.', 'Maneesri K.']",1.0,2
"['Kulophas D.', 'Kim M.']",0.0,2
"['Sujiva S.', 'Thanaboonpuang P.', 'Laosum T.', 'Ingchatcharoen S.', 'Simpol W.', 'Prathumthai A.']",1.0,6
['Nakpanom W.'],0.0,1
"['Janprasert B.', 'Lawthong N.', 'Ngudgratoke S.']",1.0,3
"['Jaritngarm N.', 'Arya T.']",1.0,2
"['Anamnart C.', 'Piyapittayanan S.']",0.0,2
"['Songsantiphap C.', 'Suwanwatana J.', 'Ittiwut C.', 'Asawanonda P.', 'Rerknimitr P.', 'Shotelersuk V.']",2.0,6
['Chaochuti T.'],2.0,1
"['Chullabodhi C.', 'Chalermpong S.', 'Ratanawaraha A.', 'Kato H.']",2.0,4
"['Ninvilai P.', 'Tunterak W.', 'Prakairungnamthip D.', 'Oraveerakul K.', 'Thontiravong A.']",1.0,5
"['Bongsebandhu-Phubhakdi C.', 'Wacharasindhu S.']",0.0,2
"['Barbosa R.C.', 'Ayub M.S.', 'Rosa R.L.', 'Rodriguez D.Z.', 'Wuttisittikulkij L.']",7.0,5
"['Mon E.E.', 'Ochiai H.', 'Saivichit C.', 'Aswakul C.']",1.0,4
"['Phumpradit S.', 'Reubroycharoen P.', 'Kuchonthara P.', 'Ngamcharussrivichai C.', 'Hinchiranan N.']",9.0,5
"['Lapsomboonkamol S.', 'Wiriyapinit M.', 'Bhattarakosol P.', 'Rajchamaha K.']",0.0,4
"['Sonpeayung R.', 'Janwantanakul P.', 'Thaveeratitham P.']",2.0,3
"['Boonpai S.', 'Wannakao S.', 'Suriye K.', 'Marquez V.', 'Panpranot J.', 'Jongsomjit B.', 'Praserthdam P.', 'Bell A.T.']",2.0,8
"['Chiamwongpaet S.', 'Piromsopa K.']",0.0,2
"['Suratannon N.', 'Dik W.A.', 'Chatchatee P.', 'Martin van Hagen P.']",17.0,4
"['Charoenlap S.', 'Piromsopa K.', 'Charoenlap C.']",13.0,3
"['Venkatappa M.', 'Sasaki N.', 'Anantsuksomsri S.', 'Smith B.']",15.0,4
"['Wen Y.-H.', 'De Guzman M.R.', 'Lin X.', 'Chen J.-C.', 'Gao C.', 'Wu C.-S.', 'Wang Z.-H.', 'Huang D.', 'Du J.', 'Yu Y.-Q.', 'Zhao W.', 'Suen M.-C.', 'Tsou C.-H.']",18.0,13
"['Suntronwong N.', 'Vichaiwattana P.', 'Klinfueng S.', 'Korkong S.', 'Thongmee T.', 'Vongpunsawad S.', 'Poovorawan Y.']",18.0,7
['Pongpairoj N.'],0.0,1
"['Song D.', 'Shujaat S.', 'Zhao R.', 'Huang Y.', 'Shaheen E.', 'Van Dessel J.', 'Orhan K.', 'Van de Velde G.', 'Coropciuc R.', 'Pauwels R.', 'Politis C.', 'Jacobs R.']",4.0,12
"['Srisawat N.', 'Lumlertgul N.', 'Kulvichit W.', 'Thamrongsat N.', 'Peerapornratana S.', 'Eiam-Ong S.', 'Tungsanga K.']",0.0,7
"['Suvannachart P.', 'Asawaphureekorn S.', 'Chansangpetch S.', 'Inobhas A.', 'Pongpirul K.']",1.0,5
"['Meemongkolkiat T.', 'Allison J.', 'Seebacher F.', 'Lim J.', 'Chanchao C.', 'Oldroyd B.P.']",4.0,6
"['Koh V.', 'Chew P.', 'Triolo G.', 'Lim K.S.', 'Barton K.', 'Aquino C.', 'Sng C.', 'Ho H.', 'Rojanapongpun P.', 'Tantisevi V.', 'Kheong F.S.', 'Tham C.', 'Chan P.']",21.0,13
"['Isa K.', 'Sooksawate T.', 'Kobayashi K.', 'Kobayashi K.', 'Redgrave P.', 'Isa T.']",24.0,6
"['Senjuntichai T.', 'Keawsawasvong S.', 'Yooyao B.']",9.0,3
"['Yadanar', 'Mya K.S.', 'Witvorapong N.']",7.0,3
"['Kheeree N.', 'Sangtanoo P.', 'Srimongkol P.', 'Saisavoey T.', 'Reamtong O.', 'Choowongkomon K.', 'Karnchanatat A.']",33.0,7
"['Zhang S.', 'Duangjan C.', 'Tencomnao T.', 'Liu J.', 'Lin J.', 'Wink M.']",21.0,6
"['Beratto E.', 'Giacomelli S.', 'Mekareeya N.', 'Sacchi M.']",13.0,4
"['Earsakul A.', 'Vimuktanandana A.', 'Pongruekdee S.', 'Tanyong A.', 'Lapisatepun W.', 'Nimmaanrat S.']",1.0,6
"['Phomrak S.', 'Nimpaiboon A.', 'Newby B.-M.Z.', 'Phisalaphong M.']",27.0,4
"['Poungparn S.', 'Komiyama A.', 'Umnouysin S.', 'Rodtassana C.', 'Sangtiean T.', 'Maknual C.', 'Pravinvongvuthi T.', 'Suchewaboripont V.', 'Kato S.']",15.0,9
"['Maes M.', 'Vojdani A.', 'Galecki P.', 'Kanchanatawan B.']",15.0,4
